unix_date,date,case_tool_54,failed,failed_tools
1549588383,2019-02-07 20:13:00,25,,
1549590428,2019-02-07 20:47:00,25,,
1549590553,2019-02-07 20:49:00,25,,
1549590677,2019-02-07 20:51:00,25,,
1549590802,2019-02-07 20:53:00,25,,
1549590926,2019-02-07 20:55:00,25,,
1549591050,2019-02-07 20:57:00,25,,
1549591174,2019-02-07 20:59:00,25,,
1549591298,2019-02-07 21:01:00,25,,
1549591423,2019-02-07 21:03:00,25,,
1549591547,2019-02-07 21:05:00,25,,
1549591671,2019-02-07 21:07:00,25,,
1549591795,2019-02-07 21:09:00,25,,
1549591919,2019-02-07 21:11:00,25,,
1549592043,2019-02-07 21:14:00,25,,
1549592168,2019-02-07 21:16:00,25,,
1549592292,2019-02-07 21:18:00,25,,
1549592417,2019-02-07 21:20:00,25,,
1549592779,2019-02-07 21:26:00,25,,
1549592903,2019-02-07 21:28:00,25,,
1549593027,2019-02-07 21:30:00,25,,
1549593152,2019-02-07 21:32:00,25,,
1549593276,2019-02-07 21:34:00,25,,
1549593400,2019-02-07 21:36:00,25,,
1549593524,2019-02-07 21:38:00,25,,
1549593648,2019-02-07 21:40:00,25,,
1549593773,2019-02-07 21:42:00,25,,
1549593897,2019-02-07 21:44:00,25,,
1549594022,2019-02-07 21:47:00,25,,
1549594146,2019-02-07 21:49:00,25,,
1549594270,2019-02-07 21:51:00,25,,
1549594394,2019-02-07 21:53:00,25,,
1549594518,2019-02-07 21:55:00,25,,
1549594642,2019-02-07 21:57:00,25,,
1549594767,2019-02-07 21:59:00,25,,
1549594891,2019-02-07 22:01:00,25,,
1549595015,2019-02-07 22:03:00,25,,
1549595139,2019-02-07 22:05:00,25,,
1549595263,2019-02-07 22:07:00,25,,
1549595387,2019-02-07 22:09:00,25,,
1549595511,2019-02-07 22:11:00,25,,
1549595636,2019-02-07 22:13:00,25,,
1549595760,2019-02-07 22:16:00,25,,
1549595884,2019-02-07 22:18:00,25,,
1549596008,2019-02-07 22:20:00,25,,
1549596133,2019-02-07 22:22:00,25,,
1549596257,2019-02-07 22:24:00,25,,
1549596381,2019-02-07 22:26:00,25,,
1549596505,2019-02-07 22:28:00,25,,
1549596629,2019-02-07 22:30:00,25,,
1549596753,2019-02-07 22:32:00,25,,
1549596877,2019-02-07 22:34:00,25,,
1549597002,2019-02-07 22:36:00,25,,
1549597126,2019-02-07 22:38:00,25,,
1549597250,2019-02-07 22:40:00,25,,
1549597374,2019-02-07 22:42:00,25,,
1549597498,2019-02-07 22:44:00,25,,
1549597622,2019-02-07 22:47:00,25,,
1549597746,2019-02-07 22:49:00,25,,
1549597870,2019-02-07 22:51:00,25,,
1549597994,2019-02-07 22:53:00,25,,
1549598118,2019-02-07 22:55:00,25,,
1549632272,2019-02-08 08:24:00,26,,
1549632397,2019-02-08 08:26:00,26,,
1549632520,2019-02-08 08:28:00,26,,
1549632644,2019-02-08 08:30:00,26,,
1549632769,2019-02-08 08:32:00,26,3,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 
1549634698,2019-02-08 09:04:00,26,3,2 6 8 22 32 36 54 
1549634945,2019-02-08 09:09:00,26,3,2 6 22 32 36 37 54 57 
1549635068,2019-02-08 09:11:00,26,,
1549635213,2019-02-08 09:13:00,26,,
1549635336,2019-02-08 09:15:00,26,,
1549635459,2019-02-08 09:17:00,26,,
1549635629,2019-02-08 09:20:00,26,,
1549635752,2019-02-08 09:22:00,26,,
1549635875,2019-02-08 09:24:00,26,,
1549635998,2019-02-08 09:26:00,26,,
1549636122,2019-02-08 09:28:00,26,,
1549636380,2019-02-08 09:33:00,26,,
1549636503,2019-02-08 09:35:00,26,,
1549636626,2019-02-08 09:37:00,26,,
1549636750,2019-02-08 09:39:00,26,,
1549636873,2019-02-08 09:41:00,26,,
1549636996,2019-02-08 09:43:00,26,,
1549637119,2019-02-08 09:45:00,26,,
1549637242,2019-02-08 09:47:00,26,,
1549637365,2019-02-08 09:49:00,26,,
1549637488,2019-02-08 09:51:00,26,,
1549637611,2019-02-08 09:53:00,26,,
1549637734,2019-02-08 09:55:00,26,,
1549637858,2019-02-08 09:57:00,26,,
1549637981,2019-02-08 09:59:00,26,,
1549638104,2019-02-08 10:01:00,26,,
1549638227,2019-02-08 10:03:00,26,,
1549638350,2019-02-08 10:05:00,26,,
1549638473,2019-02-08 10:07:00,26,,
1549638596,2019-02-08 10:09:00,26,,
1549638720,2019-02-08 10:12:00,26,,
1549638843,2019-02-08 10:14:00,26,,
1549638966,2019-02-08 10:16:00,26,,
1549639089,2019-02-08 10:18:00,26,,
1549639212,2019-02-08 10:20:00,26,,
1549639335,2019-02-08 10:22:00,26,,
1549639458,2019-02-08 10:24:00,26,,
1549639581,2019-02-08 10:26:00,26,,
1549639704,2019-02-08 10:28:00,26,,
1549639827,2019-02-08 10:30:00,26,,
1549639950,2019-02-08 10:32:00,26,,
1549640073,2019-02-08 10:34:00,26,,
1549640197,2019-02-08 10:36:00,26,,
1549640320,2019-02-08 10:38:00,26,,
1549640443,2019-02-08 10:40:00,26,,
1549640566,2019-02-08 10:42:00,26,,
1549640689,2019-02-08 10:44:00,26,,
1549640812,2019-02-08 10:46:00,26,,
1549640935,2019-02-08 10:48:00,26,,
1549641059,2019-02-08 10:50:00,26,,
1549641181,2019-02-08 10:53:00,26,,
1549641305,2019-02-08 10:55:00,26,,
1549641428,2019-02-08 10:57:00,26,,
1549641551,2019-02-08 10:59:00,26,,
1549641674,2019-02-08 11:01:00,26,,
1549641797,2019-02-08 11:03:00,26,,
1549641920,2019-02-08 11:05:00,26,,
1549642043,2019-02-08 11:07:00,26,,
1549642166,2019-02-08 11:09:00,26,,
1549642289,2019-02-08 11:11:00,26,,
1549642412,2019-02-08 11:13:00,26,,
1549642535,2019-02-08 11:15:00,26,,
1549642835,2019-02-08 11:20:00,26,,
1549642958,2019-02-08 11:22:00,26,,
1549643081,2019-02-08 11:24:00,26,,
1549643204,2019-02-08 11:26:00,26,,
1549643328,2019-02-08 11:28:00,26,,
1549643451,2019-02-08 11:30:00,26,,
1549643574,2019-02-08 11:32:00,26,,
1549643697,2019-02-08 11:34:00,26,,
1549643820,2019-02-08 11:37:00,26,,
1549643943,2019-02-08 11:39:00,26,,
1549644066,2019-02-08 11:41:00,26,,
1549644189,2019-02-08 11:43:00,26,,
1549644312,2019-02-08 11:45:00,26,,
1549644435,2019-02-08 11:47:00,26,,
1549644558,2019-02-08 11:49:00,26,,
1549644681,2019-02-08 11:51:00,26,,
1549644804,2019-02-08 11:53:00,26,,
1549644927,2019-02-08 11:55:00,26,,
1549645050,2019-02-08 11:57:00,26,,
1549645173,2019-02-08 11:59:00,26,,
1549645296,2019-02-08 12:01:00,26,,
1549645419,2019-02-08 12:03:00,26,,
1549645542,2019-02-08 12:05:00,26,,
1549645665,2019-02-08 12:07:00,26,,
1549645788,2019-02-08 12:09:00,26,,
1549645911,2019-02-08 12:11:00,26,,
1549646034,2019-02-08 12:13:00,26,,
1549646157,2019-02-08 12:15:00,26,,
1549646768,2019-02-08 12:26:00,26,,
1549646891,2019-02-08 12:28:00,26,,
1549647014,2019-02-08 12:30:00,26,,
1549647137,2019-02-08 12:32:00,26,,
1549647260,2019-02-08 12:34:00,26,,
1549647383,2019-02-08 12:36:00,26,,
1549647507,2019-02-08 12:38:00,26,,
1549647629,2019-02-08 12:40:00,26,,
1549647753,2019-02-08 12:42:00,26,,
1549647876,2019-02-08 12:44:00,26,,
1549647999,2019-02-08 12:46:00,26,,
1549648122,2019-02-08 12:48:00,26,,
1549648245,2019-02-08 12:50:00,26,,
1549648368,2019-02-08 12:52:00,26,,
1549648491,2019-02-08 12:54:00,26,,
1549648614,2019-02-08 12:56:00,26,,
1549648737,2019-02-08 12:58:00,26,,
1549648860,2019-02-08 13:01:00,26,,
1549648984,2019-02-08 13:03:00,26,,
1549649107,2019-02-08 13:05:00,26,,
1549649230,2019-02-08 13:07:00,26,,
1549649353,2019-02-08 13:09:00,26,,
1549649476,2019-02-08 13:11:00,26,,
1549649600,2019-02-08 13:13:00,26,,
1549649723,2019-02-08 13:15:00,26,,
1549649846,2019-02-08 13:17:00,26,,
1549649969,2019-02-08 13:19:00,26,,
1549650092,2019-02-08 13:21:00,26,,
1549650215,2019-02-08 13:23:00,26,,
1549650338,2019-02-08 13:25:00,26,,
1549650461,2019-02-08 13:27:00,26,,
1549650584,2019-02-08 13:29:00,26,,
1549650707,2019-02-08 13:31:00,26,,
1549650831,2019-02-08 13:33:00,26,,
1549650954,2019-02-08 13:35:00,26,,
1549651077,2019-02-08 13:37:00,26,,
1549651200,2019-02-08 13:40:00,26,,
1549651323,2019-02-08 13:42:00,26,,
1549651446,2019-02-08 13:44:00,26,,
1549651569,2019-02-08 13:46:00,26,,
1549651692,2019-02-08 13:48:00,26,,
1549651815,2019-02-08 13:50:00,26,,
1549651939,2019-02-08 13:52:00,26,,
1549652062,2019-02-08 13:54:00,26,,
1549652185,2019-02-08 13:56:00,26,,
1549652308,2019-02-08 13:58:00,26,,
1549652431,2019-02-08 14:00:00,26,,
1549652555,2019-02-08 14:02:00,26,,
1549652678,2019-02-08 14:04:00,26,,
1549652801,2019-02-08 14:06:00,26,,
1549652924,2019-02-08 14:08:00,26,,
1549653047,2019-02-08 14:10:00,26,,
1549653170,2019-02-08 14:12:00,26,,
1549653294,2019-02-08 14:14:00,26,,
1549653417,2019-02-08 14:16:00,26,,
1549653540,2019-02-08 14:19:00,26,,
1549653663,2019-02-08 14:21:00,26,,
1549653786,2019-02-08 14:23:00,26,,
1549653909,2019-02-08 14:25:00,26,,
1549654032,2019-02-08 14:27:00,26,,
1549654156,2019-02-08 14:29:00,26,,
1549654279,2019-02-08 14:31:00,26,,
1549654402,2019-02-08 14:33:00,26,,
1549654525,2019-02-08 14:35:00,26,,
1549654648,2019-02-08 14:37:00,26,,
1549654771,2019-02-08 14:39:00,26,,
1549654894,2019-02-08 14:41:00,26,,
1549655018,2019-02-08 14:43:00,26,,
1549655141,2019-02-08 14:45:00,26,,
1549655264,2019-02-08 14:47:00,26,,
1549655387,2019-02-08 14:49:00,26,,
1549655511,2019-02-08 14:51:00,26,,
1549655633,2019-02-08 14:53:00,26,,
1549655756,2019-02-08 14:55:00,26,,
1549655880,2019-02-08 14:58:00,26,,
1549656002,2019-02-08 15:00:00,26,,
1549656126,2019-02-08 15:02:00,26,,
1549656249,2019-02-08 15:04:00,26,,
1549656626,2019-02-08 15:10:00,26,,
1549657350,2019-02-08 15:22:00,26,,
1549657474,2019-02-08 15:24:00,26,,
1549657597,2019-02-08 15:26:00,26,,
1549657720,2019-02-08 15:28:00,26,,
1549657843,2019-02-08 15:30:00,26,,
1549657966,2019-02-08 15:32:00,26,,
1549658090,2019-02-08 15:34:00,26,,
1549658213,2019-02-08 15:36:00,26,,
1549658336,2019-02-08 15:38:00,26,,
1549658459,2019-02-08 15:40:00,26,,
1549658583,2019-02-08 15:43:00,26,,
1549658706,2019-02-08 15:45:00,26,,
1549658829,2019-02-08 15:47:00,26,,
1549658952,2019-02-08 15:49:00,26,,
1549659075,2019-02-08 15:51:00,26,,
1549659198,2019-02-08 15:53:00,26,,
1549659321,2019-02-08 15:55:00,26,,
1549659444,2019-02-08 15:57:00,26,,
1549659567,2019-02-08 15:59:00,26,,
1549659690,2019-02-08 16:01:00,26,,
1549659814,2019-02-08 16:03:00,26,,
1549659937,2019-02-08 16:05:00,26,,
1549660060,2019-02-08 16:07:00,26,,
1549660183,2019-02-08 16:09:00,26,,
1549660307,2019-02-08 16:11:00,26,,
1549660430,2019-02-08 16:13:00,26,,
1549660553,2019-02-08 16:15:00,26,,
1549660677,2019-02-08 16:17:00,26,,
1549660800,2019-02-08 16:20:00,26,,
1549660923,2019-02-08 16:22:00,26,,
1549661046,2019-02-08 16:24:00,26,,
1549661169,2019-02-08 16:26:00,26,,
1549661292,2019-02-08 16:28:00,26,,
1549661416,2019-02-08 16:30:00,26,,
1549661538,2019-02-08 16:32:00,26,,
1549661662,2019-02-08 16:34:00,26,,
1549661785,2019-02-08 16:36:00,26,,
1549661908,2019-02-08 16:38:00,26,,
1549662031,2019-02-08 16:40:00,26,,
1549662154,2019-02-08 16:42:00,26,,
1549662277,2019-02-08 16:44:00,26,,
1549662401,2019-02-08 16:46:00,26,,
1549662524,2019-02-08 16:48:00,26,,
1549662647,2019-02-08 16:50:00,26,,
1549662770,2019-02-08 16:52:00,26,,
1549662893,2019-02-08 16:54:00,26,,
1549663016,2019-02-08 16:56:00,26,,
1549663139,2019-02-08 16:58:00,26,,
1549663263,2019-02-08 17:01:00,26,,
1549663386,2019-02-08 17:03:00,26,,
1549663509,2019-02-08 17:05:00,26,,
1549663632,2019-02-08 17:07:00,26,,
1549663755,2019-02-08 17:09:00,26,,
1549663878,2019-02-08 17:11:00,26,,
1549664001,2019-02-08 17:13:00,26,,
1549664124,2019-02-08 17:15:00,26,,
1549664247,2019-02-08 17:17:00,26,,
1549664370,2019-02-08 17:19:00,26,,
1549664494,2019-02-08 17:21:00,26,,
1549665884,2019-02-08 17:44:00,26,,
1549666007,2019-02-08 17:46:00,26,,
1549666130,2019-02-08 17:48:00,26,,
1549666253,2019-02-08 17:50:00,26,,
1549666376,2019-02-08 17:52:00,26,,
1549666500,2019-02-08 17:55:00,26,,
1549666623,2019-02-08 17:57:00,26,,
1549666746,2019-02-08 17:59:00,26,,
1549666870,2019-02-08 18:01:00,26,,
1549666993,2019-02-08 18:03:00,26,,
1549667116,2019-02-08 18:05:00,26,,
1549667239,2019-02-08 18:07:00,26,,
1549667363,2019-02-08 18:09:00,26,,
1549667486,2019-02-08 18:11:00,26,,
1549667609,2019-02-08 18:13:00,26,,
1549667732,2019-02-08 18:15:00,26,,
1549667855,2019-02-08 18:17:00,26,,
1549667978,2019-02-08 18:19:00,26,,
1549668101,2019-02-08 18:21:00,26,,
1549668224,2019-02-08 18:23:00,26,,
1549668542,2019-02-08 18:29:00,26,,
1549668665,2019-02-08 18:31:00,26,,
1549668788,2019-02-08 18:33:00,26,,
1549668911,2019-02-08 18:35:00,26,,
1549669034,2019-02-08 18:37:00,26,,
1549669157,2019-02-08 18:39:00,26,,
1549669280,2019-02-08 18:41:00,26,,
1549669403,2019-02-08 18:43:00,26,,
1549669527,2019-02-08 18:45:00,26,,
1549669650,2019-02-08 18:47:00,26,,
1549669773,2019-02-08 18:49:00,26,,
1549669896,2019-02-08 18:51:00,26,,
1549670019,2019-02-08 18:53:00,26,,
1549670142,2019-02-08 18:55:00,26,,
1549670265,2019-02-08 18:57:00,26,,
1549670388,2019-02-08 18:59:00,26,,
1549670511,2019-02-08 19:01:00,26,,
1549670634,2019-02-08 19:03:00,26,,
1549670757,2019-02-08 19:05:00,26,,
1549670881,2019-02-08 19:08:00,26,,
1549671004,2019-02-08 19:10:00,26,,
1549671127,2019-02-08 19:12:00,26,,
1549671250,2019-02-08 19:14:00,26,,
1549671373,2019-02-08 19:16:00,26,,
1549671497,2019-02-08 19:18:00,26,,
1549671620,2019-02-08 19:20:00,26,,
1549671743,2019-02-08 19:22:00,26,,
1549671866,2019-02-08 19:24:00,26,,
1549671989,2019-02-08 19:26:00,26,,
1549672112,2019-02-08 19:28:00,26,,
1549672235,2019-02-08 19:30:00,26,,
1549672359,2019-02-08 19:32:00,26,,
1549672481,2019-02-08 19:34:00,26,,
1549672605,2019-02-08 19:36:00,26,,
1549672728,2019-02-08 19:38:00,26,,
1549672851,2019-02-08 19:40:00,26,,
1549672974,2019-02-08 19:42:00,26,,
1549673097,2019-02-08 19:44:00,26,,
1549673243,2019-02-08 19:47:00,26,,
1549673365,2019-02-08 19:49:00,26,,
1549673489,2019-02-08 19:51:00,26,,
1549673612,2019-02-08 19:53:00,26,,
1549673735,2019-02-08 19:55:00,26,,
1549673858,2019-02-08 19:57:00,26,,
1549673981,2019-02-08 19:59:00,26,,
1549674104,2019-02-08 20:01:00,26,,
1549674227,2019-02-08 20:03:00,26,,
1549674350,2019-02-08 20:05:00,26,,
1549674473,2019-02-08 20:07:00,26,,
1549674596,2019-02-08 20:09:00,26,,
1549674719,2019-02-08 20:11:00,26,,
1549674842,2019-02-08 20:14:00,26,,
1549674965,2019-02-08 20:16:00,26,,
1549675088,2019-02-08 20:18:00,26,,
1549675211,2019-02-08 20:20:00,26,,
1549675335,2019-02-08 20:22:00,26,,
1549675457,2019-02-08 20:24:00,26,,
1549675580,2019-02-08 20:26:00,26,,
1549675703,2019-02-08 20:28:00,26,,
1549675826,2019-02-08 20:30:00,26,,
1549675949,2019-02-08 20:32:00,26,,
1549676072,2019-02-08 20:34:00,26,,
1549676195,2019-02-08 20:36:00,26,,
1549676318,2019-02-08 20:38:00,26,,
1549678885,2019-02-08 21:21:00,26,,
1549679008,2019-02-08 21:23:00,26,,
1549679132,2019-02-08 21:25:00,26,,
1549679255,2019-02-08 21:27:00,26,1,2 22 54
1549679378,2019-02-08 21:29:00,26,1,2 22 54
1549679501,2019-02-08 21:31:00,26,1,2 22 54
1549679625,2019-02-08 21:33:00,26,1,2 22 54
1549679748,2019-02-08 21:35:00,26,1,2 22 54
1549679871,2019-02-08 21:37:00,26,1,2 22 54
1549679995,2019-02-08 21:39:00,26,1,2 22 54
1549680118,2019-02-08 21:41:00,26,1,2 22 54
1549680241,2019-02-08 21:44:00,26,1,2 22 54
1549680364,2019-02-08 21:46:00,26,1,2 22 54
1549680487,2019-02-08 21:48:00,26,1,2 22 54
1549680610,2019-02-08 21:50:00,26,1,2 22 54
1549680945,2019-02-08 21:55:00,26,1,2 22 54
1549681068,2019-02-08 21:57:00,26,1,2 22 54
1549681190,2019-02-08 21:59:00,26,1,2 22 54
1549681668,2019-02-08 22:07:00,26,2,2 22 54
1549681821,2019-02-08 22:10:00,26,2,2 22 54
1549682100,2019-02-08 22:15:00,27,2,2 22 54
1549682254,2019-02-08 22:17:00,27,,
1549682422,2019-02-08 22:20:00,27,,
1549682545,2019-02-08 22:22:00,27,,
1549682668,2019-02-08 22:24:00,27,,
1549682791,2019-02-08 22:26:00,27,,
1549682914,2019-02-08 22:28:00,27,,
1549683038,2019-02-08 22:30:00,27,,
1549683161,2019-02-08 22:32:00,27,,
1549683284,2019-02-08 22:34:00,27,,
1549683407,2019-02-08 22:36:00,27,,
1549683530,2019-02-08 22:38:00,27,,
1549683653,2019-02-08 22:40:00,27,,
1549908689,2019-02-11 13:11:00,28,,
1549908812,2019-02-11 13:13:00,28,,
1549908935,2019-02-11 13:15:00,28,,
1549909058,2019-02-11 13:17:00,28,,
1549909181,2019-02-11 13:19:00,28,,
1549909304,2019-02-11 13:21:00,28,,
1549909428,2019-02-11 13:23:00,28,,
1549909550,2019-02-11 13:25:00,28,,
1549909673,2019-02-11 13:27:00,28,,
1549909797,2019-02-11 13:29:00,28,,
1549909920,2019-02-11 13:32:00,28,,
1549910042,2019-02-11 13:34:00,28,,
1549910165,2019-02-11 13:36:00,28,,
1549910289,2019-02-11 13:38:00,28,,
1549910412,2019-02-11 13:40:00,28,,
1549910535,2019-02-11 13:42:00,28,,
1549910658,2019-02-11 13:44:00,28,,
1549910781,2019-02-11 13:46:00,28,,
1549910904,2019-02-11 13:48:00,28,,
1549911027,2019-02-11 13:50:00,28,,
1549911150,2019-02-11 13:52:00,28,,
1549911274,2019-02-11 13:54:00,28,,
1549911396,2019-02-11 13:56:00,28,,
1549911519,2019-02-11 13:58:00,28,,
1549911643,2019-02-11 14:00:00,28,,
1549911766,2019-02-11 14:02:00,28,,
1549911888,2019-02-11 14:04:00,28,,
1549912011,2019-02-11 14:06:00,28,,
1549912135,2019-02-11 14:08:00,28,,
1549912258,2019-02-11 14:10:00,28,,
1549912381,2019-02-11 14:13:00,28,,
1549912504,2019-02-11 14:15:00,28,,
1549912627,2019-02-11 14:17:00,28,,
1549912751,2019-02-11 14:19:00,28,,
1549912874,2019-02-11 14:21:00,28,,
1549912996,2019-02-11 14:23:00,28,1,36
1549913119,2019-02-11 14:25:00,28,1,36
1549913243,2019-02-11 14:27:00,28,1,36
1549913366,2019-02-11 14:29:00,28,1,36
1549913489,2019-02-11 14:31:00,28,1,36
1549913612,2019-02-11 14:33:00,28,1,36
1549913735,2019-02-11 14:35:00,28,1,36
1549913858,2019-02-11 14:37:00,28,1,36
1549913981,2019-02-11 14:39:00,28,1,36
1549914104,2019-02-11 14:41:00,28,1,36
1549914227,2019-02-11 14:43:00,28,1,36
1549914351,2019-02-11 14:45:00,28,1,36
1549914474,2019-02-11 14:47:00,28,1,36
1549914597,2019-02-11 14:49:00,28,1,36
1549914720,2019-02-11 14:52:00,28,1,36
1549915932,2019-02-11 15:12:00,28,2,2 8 22 32 54 
1549916056,2019-02-11 15:14:00,28,,
1549916179,2019-02-11 15:16:00,28,,
1549916302,2019-02-11 15:18:00,28,,
1549916861,2019-02-11 15:27:00,28,9,8 22 54 
1549916993,2019-02-11 15:29:00,28,,
1549917116,2019-02-11 15:31:00,28,,
1549917240,2019-02-11 15:34:00,28,,
1549917363,2019-02-11 15:36:00,28,,
1549917486,2019-02-11 15:38:00,28,,
1549917609,2019-02-11 15:40:00,28,,
1549917732,2019-02-11 15:42:00,28,,
1549917855,2019-02-11 15:44:00,28,,
1549918059,2019-02-11 15:47:00,28,,
1549918796,2019-02-11 15:59:00,28,9,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 
1549918919,2019-02-11 16:01:00,28,,
1549919042,2019-02-11 16:04:00,28,,
1549919165,2019-02-11 16:06:00,28,,
1549919288,2019-02-11 16:08:00,28,,
1549919411,2019-02-11 16:10:00,28,,
1549919535,2019-02-11 16:12:00,28,,
1549919658,2019-02-11 16:14:00,28,,
1549919781,2019-02-11 16:16:00,28,,
1549919905,2019-02-11 16:18:00,28,,
1549920027,2019-02-11 16:20:00,28,,
1549920150,2019-02-11 16:22:00,28,,
1549920274,2019-02-11 16:24:00,28,,
1549920397,2019-02-11 16:26:00,28,,
1549920520,2019-02-11 16:28:00,28,,
1549920643,2019-02-11 16:30:00,28,,
1549920766,2019-02-11 16:32:00,28,,
1549920890,2019-02-11 16:34:00,28,,
1549921013,2019-02-11 16:36:00,28,,
1549921136,2019-02-11 16:38:00,28,,
1549921259,2019-02-11 16:40:00,28,,
1549921382,2019-02-11 16:43:00,28,,
1549921505,2019-02-11 16:45:00,28,,
1549921629,2019-02-11 16:47:00,28,,
1549921752,2019-02-11 16:49:00,28,,
1549921875,2019-02-11 16:51:00,28,,
1549921998,2019-02-11 16:53:00,28,,
1549922121,2019-02-11 16:55:00,28,,
1549922244,2019-02-11 16:57:00,28,,
1549922367,2019-02-11 16:59:00,28,,
1549922491,2019-02-11 17:01:00,28,,
1549922614,2019-02-11 17:03:00,28,,
1549922737,2019-02-11 17:05:00,28,,
1549922860,2019-02-11 17:07:00,28,,
1549922984,2019-02-11 17:09:00,28,,
1549923106,2019-02-11 17:11:00,28,,
1549923230,2019-02-11 17:13:00,28,,
1549923353,2019-02-11 17:15:00,28,,
1549923476,2019-02-11 17:17:00,28,,
1549923600,2019-02-11 17:20:00,28,,
1549923723,2019-02-11 17:22:00,28,,
1549923845,2019-02-11 17:24:00,28,,
1549923969,2019-02-11 17:26:00,28,,
1549924092,2019-02-11 17:28:00,28,,
1549924215,2019-02-11 17:30:00,28,,
1549924338,2019-02-11 17:32:00,28,,
1549924462,2019-02-11 17:34:00,28,,
1549924585,2019-02-11 17:36:00,28,,
1549924708,2019-02-11 17:38:00,28,,
1549924831,2019-02-11 17:40:00,28,,
1549924954,2019-02-11 17:42:00,28,,
1549925078,2019-02-11 17:44:00,28,,
1549925201,2019-02-11 17:46:00,28,,
1549925324,2019-02-11 17:48:00,28,,
1549925447,2019-02-11 17:50:00,28,,
1549925570,2019-02-11 17:52:00,28,,
1549925693,2019-02-11 17:54:00,28,,
1549925817,2019-02-11 17:56:00,28,,
1549925940,2019-02-11 17:59:00,28,,
1549926063,2019-02-11 18:01:00,28,,
1549926186,2019-02-11 18:03:00,28,,
1549926309,2019-02-11 18:05:00,28,,
1549926432,2019-02-11 18:07:00,28,,
1549926556,2019-02-11 18:09:00,28,1,32
1549926679,2019-02-11 18:11:00,28,1,32
1549926802,2019-02-11 18:13:00,28,1,32
1549926925,2019-02-11 18:15:00,28,1,32
1549927048,2019-02-11 18:17:00,28,1,32
1549927171,2019-02-11 18:19:00,28,1,32
1549927485,2019-02-11 18:24:00,28,1,32
1549927607,2019-02-11 18:26:00,28,1,32
1549927731,2019-02-11 18:28:00,28,1,32
1549927854,2019-02-11 18:30:00,28,1,32
1549927977,2019-02-11 18:32:00,28,1,32
1549928100,2019-02-11 18:35:00,28,1,32
1549928223,2019-02-11 18:37:00,28,1,32
1549928347,2019-02-11 18:39:00,28,1,32
1549928806,2019-02-11 18:46:00,28,1,32
1549929182,2019-02-11 18:53:00,28,2,32
1549929382,2019-02-11 18:56:00,28,2,32
1549929505,2019-02-11 18:58:00,28,,
1549929629,2019-02-11 19:00:00,28,,
1549929752,2019-02-11 19:02:00,28,,
1549929875,2019-02-11 19:04:00,28,,
1549929998,2019-02-11 19:06:00,28,,
1549930122,2019-02-11 19:08:00,28,,
1549930244,2019-02-11 19:10:00,28,,
1549930367,2019-02-11 19:12:00,28,,
1549930491,2019-02-11 19:14:00,28,,
1549930614,2019-02-11 19:16:00,28,,
1549930737,2019-02-11 19:18:00,28,,
1549930860,2019-02-11 19:21:00,28,,
1549930984,2019-02-11 19:23:00,28,,
1549931107,2019-02-11 19:25:00,28,,
1549931230,2019-02-11 19:27:00,28,,
1549931353,2019-02-11 19:29:00,28,,
1549931476,2019-02-11 19:31:00,28,,
1549931599,2019-02-11 19:33:00,28,,
1549931722,2019-02-11 19:35:00,28,,
1549931845,2019-02-11 19:37:00,28,,
1549931968,2019-02-11 19:39:00,28,,
1549932092,2019-02-11 19:41:00,28,,
1549932215,2019-02-11 19:43:00,28,,
1549932338,2019-02-11 19:45:00,28,,
1549932461,2019-02-11 19:47:00,28,,
1549932584,2019-02-11 19:49:00,28,,
1549932707,2019-02-11 19:51:00,28,,
1549932831,2019-02-11 19:53:00,28,,
1549932954,2019-02-11 19:55:00,28,,
1549933077,2019-02-11 19:57:00,28,,
1549933200,2019-02-11 20:00:00,28,,
1549933323,2019-02-11 20:02:00,28,,
1549933447,2019-02-11 20:04:00,28,,
1549933569,2019-02-11 20:06:00,28,,
1549933693,2019-02-11 20:08:00,28,,
1549933816,2019-02-11 20:10:00,28,,
1549933939,2019-02-11 20:12:00,28,,
1549934062,2019-02-11 20:14:00,28,,
1549934185,2019-02-11 20:16:00,28,,
1549934611,2019-02-11 20:23:00,28,,
1549936631,2019-02-11 20:57:00,28,,
1549936755,2019-02-11 20:59:00,28,,
1549936878,2019-02-11 21:01:00,28,,
1549937002,2019-02-11 21:03:00,28,,
1549937125,2019-02-11 21:05:00,28,,
1549937248,2019-02-11 21:07:00,28,,
1549937371,2019-02-11 21:09:00,28,,
1549937495,2019-02-11 21:11:00,28,,
1549937618,2019-02-11 21:13:00,28,,
1549937741,2019-02-11 21:15:00,28,,
1549937865,2019-02-11 21:17:00,28,,
1549937988,2019-02-11 21:19:00,28,,
1549938111,2019-02-11 21:21:00,28,,
1549938234,2019-02-11 21:23:00,28,,
1549938357,2019-02-11 21:25:00,28,,
1549938481,2019-02-11 21:28:00,28,,
1549938604,2019-02-11 21:30:00,28,,
1549938727,2019-02-11 21:32:00,28,,
1549938850,2019-02-11 21:34:00,28,,
1549938974,2019-02-11 21:36:00,28,,
1549939097,2019-02-11 21:38:00,28,,
1549939221,2019-02-11 21:40:00,28,,
1549939343,2019-02-11 21:42:00,28,,
1549939467,2019-02-11 21:44:00,28,,
1549939590,2019-02-11 21:46:00,28,,
1549939713,2019-02-11 21:48:00,28,,
